id,issn,title,author,page,volume,number,publish_date,link
12796,19163613,xxxx 对 yyy 有重大影响,顾嘉颖，许妙可，萧俊悟，程鹏运，,312-319,877,10,1999-01-11,www.xxxxx.com
12797,33536340,xxx has facilitated yyy,顾嘉颖，萧初月，石卷玉，杨高昂，,443-469,146,1,1992-08-17,www.xxxxx.com
12798,54663096,xxxxx 浅析,顾嘉颖，漕浩荡，崔刚洁，,226-263,643,8,2015-07-06,www.xxxxx.com
12799,09987703,论 xxxxx 在 xxxxx 中的应用,顾嘉颖，,74-85,364,4,2016-09-20,www.xxxxx.com
12800,70754113,xxxxx 浅析,程宜年，孔悠柔，,592-639,151,11,1997-03-18,www.xxxxx.com
12801,85118632,xxxxx 刍议,程宜年，,611-632,386,5,2012-01-23,www.xxxxx.com
12802,97557353,xxx improves yyy,程宜年，,241-271,667,9,1992-11-05,www.xxxxx.com
12803,45500799,xxxx 对 yyy 有重大影响,程宜年，石曼易，,24-59,637,2,2001-07-26,www.xxxxx.com
12804,33536340,xxxxx 小议,程宜年，武之双，邓嘉德，,270-290,896,11,2003-12-19,www.xxxxx.com
12805,66521703,xxxxx 浅析,程宜年，余元纬，宋振国，,965-1015,747,6,2010-05-09,www.xxxxx.com
12806,99917471,xxxx 对 yyy 有重大影响,程宜年，杜德容，魏睿慈，,481-510,752,2,2002-01-13,www.xxxxx.com
12807,98332250,论 xxxxx 在 xxxxx 中的应用,程宜年，,350-400,366,12,1998-07-15,www.xxxxx.com
12808,43545801,xxx improves yyy,程宜年，石曼易，文正卿，,443-467,429,12,2014-04-28,www.xxxxx.com
12809,46854266,xxx 在 zzz 时促进了 yyy,程宜年，何俊侠，,764-797,808,7,2005-11-14,www.xxxxx.com
12810,45683228,xxxx 对 yyy 有重大影响,程宜年，,241-258,816,3,2018-12-25,www.xxxxx.com
12811,62519347,xxxxx 刍议,程宜年，阎千怡，,343-382,888,1,2005-10-28,www.xxxxx.com
12812,74407979,论 xxxx,程宜年，,157-180,947,1,2005-10-18,www.xxxxx.com
12813,97557353,论 xxxxx 在 xxxxx 中的应用,程宜年，赖俊贤，孙雁卉，,99-122,558,4,1996-05-19,www.xxxxx.com
12814,40863783,xxxx 对 yyy 有重大影响,程宜年，冯彭丹，,482-490,844,10,2020-01-16,www.xxxxx.com
12815,67624666,xxxxx 浅析,程宜年，文悦喜，,271-300,635,7,1997-03-08,www.xxxxx.com
12816,68630103,xxx improves yyy,程宜年，龚奇胜，邓嘉德，,389-403,37,7,2004-04-27,www.xxxxx.com
12817,64932775,xxx has facilitated yyy,程宜年，邓绿柏，,659-691,400,4,2018-03-01,www.xxxxx.com
12818,93221432,论 xxxx,程宜年，贺寄柔，范宏博，白心宜，,733-765,908,7,2017-04-10,www.xxxxx.com
12819,99612153,xxxxx 小议,程宜年，王涵雁，方昭昭，高旦娅，,894-901,142,8,2010-03-13,www.xxxxx.com
12820,08338582,xxxxx 小议,程宜年，,512-546,902,5,2022-06-13,www.xxxxx.com
12821,54663096,xxxxx 浅析,程宜年，,668-717,880,1,2001-01-08,www.xxxxx.com
12822,45500799,xxxxx 小议,程宜年，,725-762,520,2,2007-10-15,www.xxxxx.com
12823,68630103,论 xxxxx 在 xxxxx 中的应用,程宜年，龙圣杰，白代亦，冯祺然，,66-108,460,10,2020-08-01,www.xxxxx.com
12824,45500799,xxxx 对 yyy 有重大影响,程宜年，,385-430,509,9,1999-01-23,www.xxxxx.com
12825,58698718,论 xxxx,程宜年，阎瀚玥，,883-925,707,10,1991-09-23,www.xxxxx.com
12826,26988107,论 xxxx,程宜年，,422-429,723,11,1992-03-08,www.xxxxx.com
12827,54663096,xxxx 对 yyy 有重大影响,程宜年，廖浩旷，傅致萱，顾欣荣，,491-530,351,7,2013-06-07,www.xxxxx.com
12828,62519347,xxxxx 浅析,程宜年，,46-52,440,10,2015-03-16,www.xxxxx.com
12829,23953375,xxx 在 zzz 时促进了 yyy,程宜年，,485-511,455,4,2016-09-23,www.xxxxx.com
12830,85118632,xxxxx 小议,程宜年，任汉玲，郝修雅，文鹏程，,541-570,550,11,2022-06-20,www.xxxxx.com
12831,96015863,xxxx 对 yyy 有重大影响,程宜年，文春枫，赖俊贤，,335-383,701,9,2000-09-01,www.xxxxx.com
12832,54663096,xxxxx 浅析,程宜年，孔翔宇，,740-788,556,5,2019-07-20,www.xxxxx.com
12833,62519347,论 xxxx,程宜年，薛德本，,239-261,592,8,2001-12-16,www.xxxxx.com
12834,68630103,论 xxxxx 在 xxxxx 中的应用,程宜年，,856-868,948,10,2014-09-12,www.xxxxx.com
12835,21626833,xxx 在 zzz 时促进了 yyy,程宜年，,101-151,286,11,2022-07-20,www.xxxxx.com
12836,74407979,xxx has facilitated yyy,程宜年，,70-84,912,9,2006-10-09,www.xxxxx.com
12837,70754113,xxx has facilitated yyy,程宜年，郭子琪，高凡阳，,219-231,497,8,2008-11-06,www.xxxxx.com
12838,33536340,xxx 在 zzz 时促进了 yyy,程宜年，,66-101,601,6,2018-08-23,www.xxxxx.com
12839,62519347,xxxxx 刍议,程宜年，黎纪颖，,51-79,110,1,2009-02-15,www.xxxxx.com
12840,54663096,xxx improves yyy,夏和昶，冯晏如，,245-290,597,8,2022-01-18,www.xxxxx.com
12841,74407979,论 xxxx,夏和昶，杜元良，方永寿，,557-583,182,1,2007-01-04,www.xxxxx.com
12842,25504359,xxx 在 zzz 时促进了 yyy,夏和昶，白心宜，,791-841,337,3,2003-10-13,www.xxxxx.com
12843,97557353,xxx has facilitated yyy,夏和昶，尹昊焱，王涵雁，,626-649,240,6,2007-06-20,www.xxxxx.com
12844,66521703,xxx has facilitated yyy,夏和昶，史歌韵，顾恺乐，郭晓亦，,833-841,875,4,1995-03-02,www.xxxxx.com
12845,43545801,论 xxxx,夏和昶，,150-167,707,11,2020-09-06,www.xxxxx.com
12846,21626833,xxx improves yyy,夏和昶，毛良骥，,455-489,927,12,2017-09-20,www.xxxxx.com
12847,64590580,xxx improves yyy,夏和昶，蔡娅思，,885-920,997,8,1994-08-28,www.xxxxx.com
12848,64590580,论 xxxx,夏和昶，,905-908,704,2,2008-04-11,www.xxxxx.com
12849,12183892,xxxxx 浅析,夏和昶，,252-290,199,2,1996-08-03,www.xxxxx.com
12850,19012303,xxxxx 浅析,夏和昶，武和通，崔彭祖，陆项禹，,665-711,244,6,1998-05-07,www.xxxxx.com
12851,23176989,论 xxxx,夏和昶，秦良策，郭晓亦，,448-472,194,8,2000-01-13,www.xxxxx.com
12852,46854266,xxx 在 zzz 时促进了 yyy,夏和昶，邱宾实，薛嘉祥，,461-476,631,4,2003-07-27,www.xxxxx.com
12853,45500799,xxxxx 刍议,夏和昶，顾文敏，邓坚壁，,505-511,283,7,2013-04-03,www.xxxxx.com
12854,40863783,论 xxxx,夏和昶，苏和美，卢燕楠，马阳阳，,580-596,392,4,2016-08-24,www.xxxxx.com
12855,21626833,xxx 在 zzz 时促进了 yyy,夏和昶，,609-637,963,5,2016-01-04,www.xxxxx.com
12856,70754113,论 xxxxx 在 xxxxx 中的应用,夏和昶，李正志，李正志，,457-496,704,2,2006-06-03,www.xxxxx.com
12857,64590580,xxx has facilitated yyy,夏和昶，程宜年，赵星洲，胡承宣，,317-328,153,5,2003-10-26,www.xxxxx.com
12858,54663096,xxx 在 zzz 时促进了 yyy,夏和昶，蒋天路，张正豪，贺兰七，,786-810,302,3,1992-07-10,www.xxxxx.com
12859,96015863,xxxxx 浅析,夏和昶，金紫夏，蒋南晴，,574-594,764,6,2003-04-27,www.xxxxx.com
12860,57060012,xxx improves yyy,夏和昶，赵星洲，崔彭祖，侯依辰，,769-783,341,2,2017-10-19,www.xxxxx.com
12861,74407979,xxxxx 小议,夏和昶，魏紫易，郭妮娜，蒋南晴，,16-24,654,11,2008-04-17,www.xxxxx.com
12862,68630103,xxxxx 浅析,夏和昶，尹良吉，范飞绿，赖子琪，,923-936,706,6,2008-06-13,www.xxxxx.com
12863,67624666,xxxxx 刍议,夏和昶，,775-806,79,3,2007-10-08,www.xxxxx.com
12864,98332250,论 xxxxx 在 xxxxx 中的应用,夏和昶，汪温凉，,586-620,683,6,2000-04-23,www.xxxxx.com
12865,54663096,xxxxx 浅析,夏和昶，,651-654,704,11,2005-11-11,www.xxxxx.com
12866,66521703,xxxxx 小议,夏和昶，于梓云，,304-346,969,8,1994-03-10,www.xxxxx.com
12867,26988107,论 xxxxx 在 xxxxx 中的应用,夏和昶，苏怜梦，,820-844,594,7,2015-04-18,www.xxxxx.com
12868,12183892,xxx 在 zzz 时促进了 yyy,夏和昶，李莉娉，熊鹏运，潘奕叶，,748-754,373,5,2011-06-18,www.xxxxx.com
12869,66521703,论 xxxx,夏和昶，段湘怡，尹弘致，,898-934,64,1,1990-10-15,www.xxxxx.com
12870,68630103,xxx improves yyy,夏和昶，任影梅，龙野云，高俊发，,344-380,454,4,2012-11-06,www.xxxxx.com
12871,23953375,xxx 在 zzz 时促进了 yyy,夏和昶，罗妍茜，魏坚白，蒋天路，,724-756,605,4,2021-08-23,www.xxxxx.com
12872,64932775,xxxxx 小议,夏和昶，郑英叡，,53-91,904,10,2007-02-23,www.xxxxx.com
12873,26988107,论 xxxxx 在 xxxxx 中的应用,夏和昶，,460-495,771,1,2019-12-14,www.xxxxx.com
12874,45500799,xxx improves yyy,夏和昶，魏坚白，谭圣杰，郭飞扬，,998-1043,206,9,2007-07-11,www.xxxxx.com
12875,96015863,xxxxx 小议,夏和昶，赖俊贤，文丹秋，卢蝶梦，,902-917,561,1,1995-02-02,www.xxxxx.com
12876,99917471,xxxxx 浅析,夏和昶，,445-448,830,1,2002-08-22,www.xxxxx.com
12877,57060012,xxx has facilitated yyy,夏和昶，崔锐逸，方锐立，武之双，,992-1001,866,12,2015-09-11,www.xxxxx.com
12878,40863783,xxxxx 小议,夏和昶，,730-734,587,8,2004-12-07,www.xxxxx.com
12879,85118632,xxx has facilitated yyy,夏和昶，宋暄妍，赵同方，夏和昶，,83-91,648,1,2017-12-04,www.xxxxx.com
12880,74407979,论 xxxx,龙圣杰，卢博延，,589-609,744,12,2019-01-12,www.xxxxx.com
12881,98332250,xxxx 对 yyy 有重大影响,龙圣杰，金紫夏，孔咏思，,471-487,464,12,1999-01-08,www.xxxxx.com
12882,93221432,xxxxx 小议,龙圣杰，汤冷亦，江忠燕，于滨海，,744-771,355,11,2000-07-27,www.xxxxx.com
12883,96015863,xxxxx 小议,龙圣杰，,205-223,771,11,2007-04-06,www.xxxxx.com
12884,23176989,xxx improves yyy,龙圣杰，刘柔丽，,991-1007,430,1,2002-01-15,www.xxxxx.com
12885,58698718,xxxxx 小议,龙圣杰，,420-436,16,11,2022-05-02,www.xxxxx.com
12886,64932775,xxxx 对 yyy 有重大影响,龙圣杰，马建明，任浩气，郭俊名，,502-532,373,12,2016-11-26,www.xxxxx.com
12887,46854266,xxx 在 zzz 时促进了 yyy,龙圣杰，李宏旷，,92-141,692,7,2001-06-04,www.xxxxx.com
12888,86310410,论 xxxx,龙圣杰，姚韫玉，漕俊郎，,867-911,690,8,2014-01-24,www.xxxxx.com
12889,93221432,xxxxx 浅析,龙圣杰，杜阳飇，,691-707,361,8,1992-03-26,www.xxxxx.com
12890,08338582,xxx 在 zzz 时促进了 yyy,龙圣杰，秦光耀，金子怡，,210-256,713,8,2016-08-24,www.xxxxx.com
12891,08338582,xxx 在 zzz 时促进了 yyy,龙圣杰，秦光耀，侯依辰，,121-128,912,8,2005-09-16,www.xxxxx.com
12892,43545801,xxx 在 zzz 时促进了 yyy,龙圣杰，田坚成，方阳伯，郝弘阔，,764-787,902,5,1993-11-18,www.xxxxx.com
12893,12183892,xxxxx 小议,龙圣杰，范乐邦，秦奇迈，,249-291,793,10,2020-10-22,www.xxxxx.com
12894,40863783,xxxxx 刍议,龙圣杰，蔡娅思，,558-564,939,8,2014-10-06,www.xxxxx.com
12895,64590580,xxxxx 刍议,龙圣杰，朱水彤，杜德容，,715-738,148,10,2006-11-18,www.xxxxx.com
12896,09987703,xxxx 对 yyy 有重大影响,龙圣杰，,897-907,396,8,2017-06-01,www.xxxxx.com
12897,62519347,xxx has facilitated yyy,龙圣杰，许妙可，,495-516,30,12,2008-01-19,www.xxxxx.com
12898,74407979,xxxxx 小议,龙圣杰，董昊天，,893-914,556,9,1995-05-06,www.xxxxx.com
12899,07473169,xxx has facilitated yyy,龙圣杰，钱承志，白峻熙，,766-781,72,2,1998-05-24,www.xxxxx.com
12900,66041915,xxxx 对 yyy 有重大影响,龙圣杰，常嘉赐，,712-751,388,2,2015-07-11,www.xxxxx.com
12901,99917471,xxx has facilitated yyy,龙圣杰，,492-503,525,8,2018-02-28,www.xxxxx.com
12902,86310410,xxx improves yyy,龙圣杰，范宏博，,669-709,809,7,2012-07-09,www.xxxxx.com
12903,54663096,xxxxx 浅析,龙圣杰，,140-172,901,5,2002-06-08,www.xxxxx.com
12904,26988107,论 xxxx,龙圣杰，何黎昕，龙英豪，田才英，,370-418,557,1,2018-02-04,www.xxxxx.com
12905,08338582,xxx improves yyy,龙圣杰，陆乐生，范宏博，王涵雁，,847-859,268,2,2006-07-07,www.xxxxx.com
12906,40863783,xxxx 对 yyy 有重大影响,龙圣杰，周幻丝，于三婷，廖浩旷，,978-986,457,4,1997-07-28,www.xxxxx.com
12907,12183892,xxxxx 刍议,龙圣杰，,617-642,841,2,2000-01-27,www.xxxxx.com
12908,54663096,xxxxx 小议,龙圣杰，何黎昕，黎幸瑶，蔡同济，,737-751,315,6,1993-10-15,www.xxxxx.com
12909,09987703,xxx has facilitated yyy,龙圣杰，夏正谊，常嘉赐，,614-654,45,5,2006-01-17,www.xxxxx.com
12910,45500799,xxx has facilitated yyy,龙圣杰，魏睿慈，,114-145,70,10,2021-12-26,www.xxxxx.com
12911,64590580,论 xxxx,龙圣杰，袁千秋，丁文林，潘云露，,874-883,834,1,1994-03-16,www.xxxxx.com
12912,07473169,xxxxx 小议,龙圣杰，赵星洲，秦光耀，,460-485,135,9,2023-10-16,www.xxxxx.com
12913,43545801,xxxxx 刍议,龙圣杰，,914-944,642,10,1990-04-14,www.xxxxx.com
12914,46854266,xxx 在 zzz 时促进了 yyy,龙圣杰，朱锐藻，,503-514,731,2,1994-05-08,www.xxxxx.com
12915,19012303,xxxxx 刍议,龙圣杰，,681-686,55,11,1996-11-28,www.xxxxx.com
12916,12183892,xxx has facilitated yyy,龙圣杰，许淑然，郭运馨，,730-757,382,5,2016-01-05,www.xxxxx.com
12917,66041915,论 xxxx,龙圣杰，郑英叡，,669-714,608,10,2002-06-28,www.xxxxx.com
12918,68630103,xxxx 对 yyy 有重大影响,龙圣杰，田坚成，范宏博，,497-504,311,9,2017-07-09,www.xxxxx.com
12919,86310410,xxxx 对 yyy 有重大影响,龙圣杰，周幻丝，,260-268,418,4,2020-12-09,www.xxxxx.com
12920,97557353,xxxxx 刍议,姚德润，,812-838,435,12,2019-05-23,www.xxxxx.com
12921,26988107,论 xxxx,姚德润，吕宜春，张燕岚，杨美玲，,150-157,834,9,1999-10-01,www.xxxxx.com
12922,07473169,xxxx 对 yyy 有重大影响,姚德润，程惠芳，张正豪，江元恺，,485-521,276,12,2018-10-16,www.xxxxx.com
12923,86310410,xxx has facilitated yyy,姚德润，常寒凝，,831-871,237,2,2023-10-14,www.xxxxx.com
12924,33536340,xxx has facilitated yyy,姚德润，朱慧艳，,425-465,425,11,2011-07-10,www.xxxxx.com
12925,77255062,论 xxxx,姚德润，石曼易，,427-474,723,8,2008-03-19,www.xxxxx.com
12926,26988107,xxxxx 小议,姚德润，,212-252,488,11,2021-11-14,www.xxxxx.com
12927,70754113,xxxxx 刍议,姚德润，陈弘文，卢宏浚，,287-303,195,6,2001-08-14,www.xxxxx.com
12928,62519347,xxx 在 zzz 时促进了 yyy,姚德润，胡承宣，黄以彤，,910-918,680,4,2012-01-19,www.xxxxx.com
12929,19012303,论 xxxx,姚德润，周雨晴，,377-408,852,4,2020-02-26,www.xxxxx.com
12930,59785575,xxxxx 浅析,姚德润，蔡娅思，邹泰清，,586-634,769,8,2010-01-19,www.xxxxx.com
12931,54663096,xxxxx 小议,姚德润，,447-469,575,5,2014-12-05,www.xxxxx.com
12932,07473169,xxx 在 zzz 时促进了 yyy,姚德润，高星纬，,628-642,256,2,2007-09-19,www.xxxxx.com
12933,07473169,xxxxx 浅析,姚德润，田坚成，,95-145,330,9,2020-11-18,www.xxxxx.com
12934,19163613,论 xxxx,姚德润，,747-770,489,3,2002-02-25,www.xxxxx.com
12935,66041915,xxxxx 浅析,姚德润，,372-409,92,2,2005-06-18,www.xxxxx.com
12936,99612153,xxx has facilitated yyy,姚德润，叶雨莹，白代亦，,198-227,518,1,2018-10-02,www.xxxxx.com
12937,66914660,xxxxx 刍议,姚德润，苏怜梦，林如曼，,195-217,289,1,2011-04-05,www.xxxxx.com
12938,19163613,论 xxxx,姚德润，冯铃语，顾恺乐，,318-362,975,12,1994-10-03,www.xxxxx.com
12939,70754113,xxxxx 刍议,姚德润，文悦喜，,706-714,258,3,2013-12-03,www.xxxxx.com
12940,99612153,论 xxxxx 在 xxxxx 中的应用,姚德润，,330-335,674,3,2015-02-13,www.xxxxx.com
12941,21626833,xxx 在 zzz 时促进了 yyy,姚德润，漕浩荡，薛嘉祥，,717-748,935,7,1991-07-08,www.xxxxx.com
12942,98332250,xxxx 对 yyy 有重大影响,姚德润，,532-559,321,9,2021-07-23,www.xxxxx.com
12943,85118632,xxxx 对 yyy 有重大影响,姚德润，漕玉轩，,776-790,623,2,2005-01-18,www.xxxxx.com
12944,12183892,论 xxxxx 在 xxxxx 中的应用,姚德润，,495-535,175,10,2020-12-11,www.xxxxx.com
12945,07473169,xxx improves yyy,姚德润，文高扬，薛德本，,132-165,949,1,2012-12-14,www.xxxxx.com
12946,66914660,xxx 在 zzz 时促进了 yyy,姚德润，郭妮娜，钟凌春，黎竹悦，,457-476,704,8,2003-03-10,www.xxxxx.com
12947,96015863,论 xxxx,姚德润，易俊风，李清逸，,470-507,201,8,2000-12-13,www.xxxxx.com
12948,77255062,论 xxxxx 在 xxxxx 中的应用,姚德润，,424-455,112,6,1994-04-14,www.xxxxx.com
12949,25504359,xxxxx 小议,姚德润，贺蝾婷，黎竹悦，,183-228,857,2,1994-12-05,www.xxxxx.com
12950,23176989,xxx has facilitated yyy,姚德润，毛如曼，赵斌蔚，孔子安，,860-878,695,8,2001-01-08,www.xxxxx.com
12951,40863783,xxxxx 小议,姚德润，,783-800,691,5,2000-12-01,www.xxxxx.com
12952,46854266,论 xxxxx 在 xxxxx 中的应用,姚德润，,544-587,153,3,2016-03-21,www.xxxxx.com
12953,64590580,论 xxxxx 在 xxxxx 中的应用,姚德润，,204-233,903,2,2001-08-02,www.xxxxx.com
12954,12183892,论 xxxxx 在 xxxxx 中的应用,姚德润，,414-422,934,3,1997-02-09,www.xxxxx.com
12955,99917471,xxxxx 浅析,姚德润，,562-599,9,5,2018-05-20,www.xxxxx.com
12956,26988107,xxxxx 浅析,姚德润，高紫山，郑沛岚，,85-113,943,9,2003-11-24,www.xxxxx.com
12957,93221432,xxxx 对 yyy 有重大影响,姚德润，,433-461,107,1,2005-06-17,www.xxxxx.com
12958,85118632,xxxxx 刍议,姚德润，,935-945,516,10,2008-09-01,www.xxxxx.com
12959,58698718,xxx 在 zzz 时促进了 yyy,姚德润，,34-47,558,12,2010-11-09,www.xxxxx.com
12960,07473169,xxxxx 小议,贺勇捷，董鸿云，龚自怡，周志专，,17-56,268,2,1995-09-06,www.xxxxx.com
12961,23176989,xxxxx 浅析,贺勇捷，石莞尔，,283-303,778,1,2010-01-15,www.xxxxx.com
12962,07473169,xxxx 对 yyy 有重大影响,贺勇捷，金子怡，,43-72,887,4,2023-03-14,www.xxxxx.com
12963,85118632,xxx has facilitated yyy,贺勇捷，董鸿云，,149-196,72,10,2001-07-17,www.xxxxx.com
12964,45683228,论 xxxx,贺勇捷，崔刚洁，,493-531,896,8,2011-07-05,www.xxxxx.com
12965,40863783,xxxxx 浅析,贺勇捷，曹臻晰，,418-426,45,6,2013-11-21,www.xxxxx.com
12966,46854266,xxxxx 刍议,贺勇捷，彭桂枫，杨雅懿，,156-180,283,3,2002-12-03,www.xxxxx.com
12967,68630103,xxx improves yyy,贺勇捷，梁仙韵，吴俊彦，龚自怡，,94-97,295,11,2021-12-13,www.xxxxx.com
12968,85118632,xxxxx 浅析,贺勇捷，邓和宜，刘亦瑶，,230-262,418,1,2005-11-19,www.xxxxx.com
12969,59785575,论 xxxxx 在 xxxxx 中的应用,贺勇捷，,928-960,651,2,2002-07-26,www.xxxxx.com
12970,85118632,xxxxx 刍议,贺勇捷，,24-67,215,2,2021-07-22,www.xxxxx.com
12971,99612153,xxxxx 小议,贺勇捷，崔情文，吕苏弥，许建树，,950-999,961,4,1996-09-16,www.xxxxx.com
12972,66041915,xxx has facilitated yyy,贺勇捷，,341-345,151,9,2011-01-15,www.xxxxx.com
12973,97557353,xxxxx 刍议,贺勇捷，易温文，杨文康，,874-918,720,3,1994-02-03,www.xxxxx.com
12974,67624666,xxxxx 小议,贺勇捷，张燕岚，廖敏学，孙嘉歆，,752-779,518,4,2003-09-23,www.xxxxx.com
12975,33536340,xxxxx 刍议,贺勇捷，朱水彤，袁雅逸，熊文虹，,16-54,209,2,1994-07-26,www.xxxxx.com
12976,62519347,xxxxx 浅析,贺勇捷，毛晗蕊，何宜然，,976-1020,386,4,2009-07-22,www.xxxxx.com
12977,99612153,xxxxx 小议,贺勇捷，陈浩荡，叶英才，,47-57,139,5,1997-09-06,www.xxxxx.com
12978,19163613,论 xxxx,贺勇捷，廖敏学，,255-265,762,5,2008-11-14,www.xxxxx.com
12979,45683228,论 xxxxx 在 xxxxx 中的应用,贺勇捷，,31-50,548,1,1990-01-13,www.xxxxx.com
12980,99917471,论 xxxxx 在 xxxxx 中的应用,贺勇捷，孟俊名，,974-1010,349,3,2019-08-22,www.xxxxx.com
12981,64590580,论 xxxxx 在 xxxxx 中的应用,贺勇捷，钱代双，魏翰墨，,902-945,388,8,1991-01-22,www.xxxxx.com
12982,66041915,xxx has facilitated yyy,贺勇捷，龚静涵，,303-324,325,12,2004-12-23,www.xxxxx.com
12983,12183892,xxx improves yyy,贺勇捷，,493-535,646,5,2011-09-25,www.xxxxx.com
12984,08338582,xxx improves yyy,贺勇捷，郭子琪，,151-157,586,12,2010-02-23,www.xxxxx.com
12985,45683228,xxx 在 zzz 时促进了 yyy,贺勇捷，龙英豪，,320-357,798,5,2005-08-07,www.xxxxx.com
12986,45500799,xxxx 对 yyy 有重大影响,贺勇捷，,68-102,170,7,2009-05-28,www.xxxxx.com
12987,33536340,xxxxx 刍议,贺勇捷，贾弘雅，胡雅莉，龙俊发，,867-894,938,9,1996-09-19,www.xxxxx.com
12988,21626833,xxxx 对 yyy 有重大影响,贺勇捷，汪温凉，邱玉成，,708-752,991,12,2000-07-14,www.xxxxx.com
12989,19163613,xxxxx 刍议,贺勇捷，金紫夏，,96-124,616,2,1996-12-01,www.xxxxx.com
12990,08338582,xxx 在 zzz 时促进了 yyy,贺勇捷，高丝柳，,471-476,46,6,2015-01-25,www.xxxxx.com
12991,62519347,xxxxx 小议,贺勇捷，郑泰华，白鹏翼，,931-959,974,11,1998-07-16,www.xxxxx.com
12992,68630103,xxx 在 zzz 时促进了 yyy,贺勇捷，漕玉轩，,88-105,751,7,2005-07-20,www.xxxxx.com
