id,applicant,isbn,status
7047,0201352,55699680,1
7048,0201352,06976425,1
7049,0201352,93035991,1
7050,0201352,80409772,1
7051,0201352,55023040,1
7052,0201352,74223414,1
7053,0201352,84543114,1
7054,0201352,98690141,1
7055,0201352,70396647,1
7056,0201352,62772805,1
7057,0201352,09373573,1
7058,0201352,32804329,1
7059,0201352,28038157,1
7060,0301353,31034565,1
7061,0301353,67078333,1
7062,0301353,89221006,1
7063,0301353,52243655,1
7064,0301353,52241620,1
7065,0301353,66383812,1
7066,0301353,56582032,1
7067,0301353,81939916,1
7068,0301353,61154009,1
7069,0301353,62430895,1
7070,0301353,41789719,1
7071,0301353,06431632,1
7072,0301353,70660164,1
7073,0301353,89883077,1
7074,0301353,99981795,1
7075,0301353,06801104,1
7076,0301353,01640338,1
7077,0301353,95979637,1
7078,0301353,33016375,1
7079,0301353,76312524,1
7080,0401354,89747039,1
7081,0401354,20260008,1
7082,0401354,03523690,1
7083,0401354,08712570,1
7084,0401354,72757126,1
7085,0401354,44310935,1
7086,0401354,24246119,1
7087,0401354,48482076,1
7088,0401354,86679539,1
7089,0401354,97673488,1
7090,0401354,40484463,1
7091,0401354,28990528,1
7092,0401354,91433188,1
7093,0401354,71879919,1
7094,0401354,84892256,1
7095,0401354,69398649,1
7096,0401354,07056135,1
7097,0401354,99793547,1
7098,0401354,52993006,1
7099,0401354,56384432,1
7100,0501355,67949392,1
7101,0501355,48185712,1
7102,0501355,50673942,1
7103,0501355,74657841,1
7104,0501355,34769532,1
7105,0501355,79234100,1
7106,0501355,23370355,1
7107,0501355,58262379,1
7108,0501355,25810379,1
7109,0501355,16093641,1
7110,0501355,31652278,1
7111,0501355,43160014,1
7112,0501355,20731219,1
7113,0501355,55764085,1
7114,0501355,86593629,1
7115,0501355,05247481,1
7116,0501355,87239032,1
7117,0501355,73751822,1
7118,0501355,43511131,1
7119,0501355,32876847,1
7120,0001356,12229204,1
7121,0001356,74308103,1
7122,0001356,32389165,1
7123,0001356,88367496,1
7124,0001356,68778094,1
7125,0001356,00711075,1
7126,0001356,81743748,1
7127,0001356,60110793,1
7128,0001356,33528288,1
7129,0001356,34867006,1
7130,0001356,90665705,1
7131,0001356,98236207,1
7132,0001356,13700826,1
7133,0001356,54551232,1
7134,0001356,95949823,1
7135,0001356,24406475,1
7136,0001356,35707340,1
7137,0001356,34095869,1
7138,0001356,84245951,1
7139,0001356,59768414,1
7140,0101357,29908052,1
7141,0101357,56917920,1
7142,0101357,80983291,1
7143,0101357,84361062,1
7144,0101357,52754472,1
7145,0101357,76056132,1
7146,0101357,06758788,1
7147,0101357,21516035,1
7148,0101357,35024475,1
7149,0101357,78922462,1
7150,0101357,43782052,1
7151,0101357,99717467,1
7152,0101357,62393141,1
7153,0101357,09292206,1
7154,0101357,16841998,1
7155,0101357,02839484,1
7156,0101357,96228660,1
7157,0101357,15459652,1
7158,0101357,54557221,1
7159,0101357,20722405,1
7160,0201358,62196093,1
7161,0201358,49005480,1
7162,0201358,50897656,1
7163,0201358,24021926,1
7164,0201358,61282504,1
7165,0201358,77058544,1
7166,0201358,14926554,1
7167,0201358,29284984,1
7168,0201358,34988783,1
7169,0201358,33146441,1
7170,0201358,86879812,1
7171,0201358,66151637,1
7172,0201358,70534196,1
7173,0201358,57884658,1
7174,0201358,01710019,1
7175,0201358,91649005,1
7176,0201358,21562805,1
7177,0201358,99619804,1
7178,0201358,11372123,1
7179,0201358,83959524,1
7180,0301359,49665383,1
7181,0301359,20098566,1
7182,0301359,04544558,1
7183,0301359,23957513,1
7184,0301359,09570889,1
7185,0301359,26144109,1
7186,0301359,03389609,1
7187,0301359,60563524,1
7188,0301359,65454623,1
7189,0301359,80874347,1
7190,0301359,22892005,1
7191,0301359,19293967,1
7192,0301359,49264250,1
7193,0301359,24078747,1
7194,0301359,55569101,1
7195,0301359,01468401,1
7196,0301359,60883116,1
7197,0301359,57553582,1
7198,0301359,60130200,1
7199,0301359,99992705,1
7200,0401360,31715572,1
7201,0401360,22043733,1
7202,0401360,49922265,1
7203,0401360,30084850,1
7204,0401360,81109446,1
7205,0401360,87362067,1
7206,0401360,69201654,1
7207,0401360,24047244,1
7208,0401360,91366819,1
7209,0401360,98769063,1
7210,0401360,25613019,1
7211,0401360,34193464,1
7212,0401360,68146279,1
7213,0401360,77461343,1
7214,0401360,57315834,1
7215,0401360,04979628,1
7216,0401360,52100035,1
7217,0401360,60591036,1
7218,0401360,41970121,1
7219,0401360,27728228,1
7220,0501361,62846802,1
7221,0501361,35447484,1
7222,0501361,72106855,1
7223,0501361,09698080,1
7224,0501361,96150671,1
7225,0501361,14907656,1
7226,0501361,66186606,1
7227,0501361,44448332,1
7228,0501361,06675246,1
7229,0501361,58080733,1
7230,0501361,57567798,1
7231,0501361,65371688,1
7232,0501361,50448623,1
7233,0501361,76862253,1
7234,0501361,07461340,1
7235,0501361,05835098,1
7236,0501361,64140182,1
7237,0501361,26668493,1
7238,0501361,28642912,1
7239,0501361,93586037,1
7240,0001362,92796310,1
7241,0001362,75071985,1
7242,0001362,99808096,1
7243,0001362,94259351,1
7244,0001362,31618369,1
7245,0001362,06649134,1
7246,0001362,83676813,1
7247,0001362,76556119,1
7248,0001362,93917207,1
7249,0001362,41725857,1
7250,0001362,51169525,1
7251,0001362,64551386,1
7252,0001362,92523898,1
7253,0001362,24425634,1
7254,0001362,53186411,1
7255,0001362,22912149,1
7256,0001362,56702097,1
7257,0001362,67193292,1
7258,0001362,61529048,1
7259,0001362,56284869,1
7260,0101363,42146432,1
7261,0101363,56023059,1
7262,0101363,50489152,1
7263,0101363,09201362,1
7264,0101363,13385303,1
7265,0101363,53930032,1
7266,0101363,92836547,1
7267,0101363,54118910,1
7268,0101363,11258489,1
7269,0101363,72042445,1
7270,0101363,73427611,1
7271,0101363,14021406,1
7272,0101363,53200365,1
7273,0101363,18857016,1
7274,0101363,92022375,1
7275,0101363,41031628,1
7276,0101363,66283367,1
7277,0101363,91412439,1
7278,0101363,55971861,1
7279,0101363,09508187,1
7280,0201364,26976478,1
7281,0201364,17637558,1
7282,0201364,37499659,1
7283,0201364,81106292,1
7284,0201364,33123921,1
7285,0201364,19082510,1
7286,0201364,88854247,1
7287,0201364,03886165,1
7288,0201364,81772545,1
7289,0201364,01877940,1
7290,0201364,70400123,1
7291,0201364,78451643,1
7292,0201364,98031181,1
7293,0201364,96875510,1
7294,0201364,63539857,1
7295,0201364,54782099,1
7296,0201364,20299728,1
7297,0201364,15129383,1
7298,0201364,27527800,1
7299,0201364,74167516,1
7300,0301365,50694744,1
7301,0301365,02503671,1
7302,0301365,14798864,1
7303,0301365,01232901,1
7304,0301365,58811329,1
7305,0301365,24066852,1
7306,0301365,16643804,1
7307,0301365,59302738,1
7308,0301365,33765916,1
7309,0301365,47728879,1
7310,0301365,58668251,1
7311,0301365,11457505,1
7312,0301365,08295161,1
7313,0301365,55012992,1
7314,0301365,64133824,1
7315,0301365,49783711,1
7316,0301365,46108335,1
7317,0301365,70386292,1
7318,0301365,82256617,1
7319,0301365,46230610,1
7320,0401366,89264383,1
7321,0401366,52258629,1
7322,0401366,76556433,1
7323,0401366,15640842,1
7324,0401366,13121176,1
7325,0401366,79994332,1
7326,0401366,43498268,1
7327,0401366,94080034,1
7328,0401366,34752649,1
7329,0401366,55377742,1
7330,0401366,44997764,1
7331,0401366,33636860,1
7332,0401366,94379011,1
7333,0401366,60235909,1
7334,0401366,55204747,1
7335,0401366,20523623,1
7336,0401366,34423683,1
7337,0401366,65647333,1
7338,0401366,78856255,1
7339,0401366,04473328,1
7340,0501367,93742235,1
7341,0501367,58769501,1
7342,0501367,87034606,1
7343,0501367,33347088,1
7344,0501367,82092902,1
7345,0501367,56428072,1
7346,0501367,91324662,1
7347,0501367,32275660,1
7348,0501367,71874030,1
7349,0501367,60068979,1
7350,0501367,70350275,1
7351,0501367,58978905,1
7352,0501367,02166580,1
7353,0501367,27979795,1
7354,0501367,49700124,1
7355,0501367,29570411,1
7356,0501367,16497215,1
7357,0501367,21589526,1
7358,0501367,37545154,1
7359,0501367,70031213,1
7360,0001368,68985326,1
7361,0001368,43561048,1
7362,0001368,77704779,1
7363,0001368,84728709,1
7364,0001368,31692557,1
7365,0001368,50719564,1
7366,0001368,04195831,1
7367,0001368,00655165,1
7368,0001368,09189491,1
7369,0001368,79880317,1
7370,0001368,36344917,1
7371,0001368,05173717,1
7372,0001368,55978061,1
7373,0001368,30030774,1
7374,0001368,13780901,1
7375,0001368,21166841,1
7376,0001368,50432078,1
7377,0001368,89164494,1
7378,0001368,45296882,1
7379,0001368,94061896,1
7380,0101369,64391141,1
7381,0101369,45423352,1
7382,0101369,84852536,1
7383,0101369,79325493,1
7384,0101369,65082061,1
7385,0101369,60276732,1
7386,0101369,41825650,1
7387,0101369,93694816,1
7388,0101369,98755113,1
7389,0101369,89268089,1
7390,0101369,15063343,1
7391,0101369,25025511,1
7392,0101369,18351562,1
7393,0101369,71850416,1
7394,0101369,21740948,1
7395,0101369,43983438,1
7396,0101369,29405581,1
7397,0101369,49773118,1
7398,0101369,11260753,1
7399,0101369,16563395,1
7400,0201370,36888653,1
7401,0201370,76406766,1
7402,0201370,68314689,1
7403,0201370,65417337,1
7404,0201370,14880798,1
7405,0201370,15540635,1
7406,0201370,58336089,1
7407,0201370,77203737,1
7408,0201370,55836059,1
7409,0201370,51522302,1
7410,0201370,53516530,1
7411,0201370,81643450,1
7412,0201370,95457453,1
7413,0201370,56067747,1
7414,0201370,61164946,1
7415,0201370,91433980,1
7416,0201370,75257322,1
7417,0201370,76206289,1
7418,0201370,44470342,1
7419,0201370,71123670,1
7420,0301371,50695713,1
7421,0301371,40698314,1
7422,0301371,62895175,1
7423,0301371,01557974,1
7424,0301371,46180052,1
7425,0301371,14039531,1
7426,0301371,27403384,1
7427,0301371,24132540,1
7428,0301371,81879897,1
7429,0301371,29393488,1
7430,0301371,49035309,1
7431,0301371,33816718,1
7432,0301371,19244399,1
7433,0301371,51413651,1
7434,0301371,45993755,1
7435,0301371,22027067,1
7436,0301371,54608047,1
7437,0301371,78617382,1
7438,0301371,73986344,1
7439,0301371,17291590,1
7440,0401372,11982546,1
7441,0401372,01022269,1
7442,0401372,42465329,1
7443,0401372,62939880,1
7444,0401372,55462936,1
7445,0401372,73103620,1
7446,0401372,17105834,1
7447,0401372,13679620,1
7448,0401372,55640517,1
7449,0401372,75719766,1
7450,0401372,50150921,1
7451,0401372,76896366,1
7452,0401372,18276503,1
7453,0401372,04596626,1
7454,0401372,08270684,1
7455,0401372,51452657,1
7456,0401372,33111413,1
7457,0401372,88378272,1
7458,0401372,06137650,1
7459,0401372,84663494,1
7460,0501373,29771399,1
7461,0501373,91615672,1
7462,0501373,81909940,1
7463,0501373,29229177,1
7464,0501373,38698032,1
7465,0501373,36766318,1
7466,0501373,29660311,1
7467,0501373,63521147,1
7468,0501373,91164420,1
7469,0501373,01975819,1
7470,0501373,11736487,1
7471,0501373,34293422,1
7472,0501373,74949857,1
7473,0501373,23981961,1
7474,0501373,15940577,1
7475,0501373,86861376,1
7476,0501373,84275057,1
7477,0501373,11950336,1
7478,0501373,98074142,1
7479,0501373,34026639,1
7480,0001374,82305750,1
7481,0001374,74016957,1
7482,0001374,47011617,1
7483,0001374,02876574,1
7484,0001374,50636362,1
7485,0001374,18904472,1
7486,0001374,52109315,1
7487,0001374,10356601,1
7488,0001374,33822328,1
7489,0001374,57495519,1
7490,0001374,59819593,1
7491,0001374,94949309,1
7492,0001374,56391636,1
7493,0001374,98539325,1
7494,0001374,96694506,1
7495,0001374,50910367,1
7496,0001374,56127982,1
7497,0001374,86899003,1
7498,0001374,81840880,1
7499,0001374,65228910,1
7500,0101375,10970962,1
7501,0101375,68757136,1
7502,0101375,81598074,1
7503,0101375,08449838,1
7504,0101375,76876986,1
7505,0101375,34971938,1
7506,0101375,98813924,1
7507,0101375,65453832,1
7508,0101375,01102168,1
7509,0101375,48099317,1
7510,0101375,07802408,1
7511,0101375,17503102,1
7512,0101375,39781923,1
7513,0101375,20541363,1
7514,0101375,88303643,1
7515,0101375,34448347,1
7516,0101375,83979181,1
7517,0101375,59650500,1
7518,0101375,39787840,1
7519,0101375,16312043,1
7520,0201376,27524658,1
7521,0201376,48051228,1
7522,0201376,07427664,1
7523,0201376,86488442,1
7524,0201376,05285899,1
7525,0201376,98136968,1
7526,0201376,80666298,1
7527,0201376,28063029,1
7528,0201376,86037399,1
7529,0201376,28775431,1
7530,0201376,30623740,1
7531,0201376,04454280,1
7532,0201376,02137415,1
7533,0201376,14807400,1
7534,0201376,99808995,1
7535,0201376,03992827,1
7536,0201376,86736456,1
7537,0201376,68396445,1
7538,0201376,58520595,1
7539,0201376,78296048,1
7540,0301377,84459556,1
7541,0301377,23435347,1
7542,0301377,17859048,1
7543,0301377,76020873,1
7544,0301377,98805851,1
7545,0301377,64206692,1
7546,0301377,54806499,1
7547,0301377,91159489,1
7548,0301377,63659328,1
7549,0301377,99642056,1
7550,0301377,64373748,1
7551,0301377,55228142,1
7552,0301377,34111370,1
7553,0301377,46587439,1
7554,0301377,66172015,1
7555,0301377,32143694,1
7556,0301377,26784906,1
7557,0301377,71963356,1
7558,0301377,33197187,1
7559,0301377,25944585,1
7560,0401378,11561604,1
7561,0401378,96511546,1
7562,0401378,08532876,1
7563,0401378,68730284,1
7564,0401378,47098458,1
7565,0401378,55450406,1
7566,0401378,68346557,1
7567,0401378,85685464,1
7568,0401378,06027554,1
7569,0401378,55520099,1
7570,0401378,61419809,1
7571,0401378,57310491,1
7572,0401378,51050729,1
7573,0401378,59356320,1
7574,0401378,27061843,1
7575,0401378,26308765,1
7576,0401378,13746131,1
7577,0401378,90846828,1
7578,0401378,36629768,1
7579,0401378,02389796,1
7580,0501379,17568931,1
7581,0501379,18251191,1
7582,0501379,73825297,1
7583,0501379,56168862,1
7584,0501379,02856301,1
7585,0501379,45477306,1
7586,0501379,18314237,1
7587,0501379,97750913,1
7588,0501379,72908587,1
7589,0501379,56872510,1
7590,0501379,43648573,1
7591,0501379,44590808,1
7592,0501379,59952161,1
7593,0501379,31888078,1
7594,0501379,26074594,1
7595,0501379,06962477,1
7596,0501379,17864796,1
7597,0501379,36888450,1
7598,0501379,94893312,1
7599,0501379,86707885,1
7600,0001380,22801067,1
7601,0001380,40614281,1
7602,0001380,94996597,1
7603,0001380,56769067,1
7604,0001380,87324595,1
7605,0001380,22539446,1
7606,0001380,26480965,1
7607,0001380,87665772,1
7608,0001380,20463820,1
7609,0001380,05853268,1
7610,0001380,21099317,1
7611,0001380,61821830,1
7612,0001380,44969256,1
7613,0001380,71881412,1
7614,0001380,78968518,1
7615,0001380,29738572,1
7616,0001380,96958187,1
7617,0001380,07737342,1
7618,0001380,51640240,1
7619,0001380,47338420,1
7620,0101381,84998116,1
7621,0101381,48328149,1
7622,0101381,74522673,1
7623,0101381,13806366,1
7624,0101381,17286911,1
7625,0101381,15492522,1
7626,0101381,87189101,1
7627,0101381,99956744,1
7628,0101381,54275921,1
7629,0101381,75031994,1
7630,0101381,13245406,1
7631,0101381,23275305,1
7632,0101381,96616370,1
7633,0101381,83838584,1
7634,0101381,15953433,1
7635,0101381,85108524,1
7636,0101381,54202575,1
7637,0101381,03107243,1
7638,0101381,08029800,1
7639,0101381,42718965,1
7640,0201382,42606587,1
7641,0201382,60756216,1
7642,0201382,73957455,1
7643,0201382,02472262,1
7644,0201382,83452073,1
7645,0201382,97304562,1
7646,0201382,22154192,1
7647,0201382,75996737,1
7648,0201382,63527920,1
7649,0201382,42273544,1
7650,0201382,47194556,1
7651,0201382,62522890,1
7652,0201382,66080121,1
7653,0201382,37233843,1
7654,0201382,83144394,1
7655,0201382,44702143,1
7656,0201382,09691572,1
7657,0201382,39864423,1
7658,0201382,61312794,1
7659,0201382,80173172,1
7660,0301383,29219292,1
7661,0301383,34625105,1
7662,0301383,89771667,1
7663,0301383,00189476,1
7664,0301383,14940437,1
7665,0301383,92011584,1
7666,0301383,26932694,1
7667,0301383,51907193,1
7668,0301383,05082889,1
7669,0301383,28498336,1
7670,0301383,91108210,1
7671,0301383,97611687,1
7672,0301383,48889166,1
7673,0301383,55005374,1
7674,0301383,39353194,1
7675,0301383,16376318,1
7676,0301383,50355056,1
7677,0301383,34168498,1
7678,0301383,24266674,1
7679,0301383,86772742,1
7680,0401384,60970714,1
7681,0401384,84014050,1
7682,0401384,92926620,1
7683,0401384,29442110,1
7684,0401384,42811227,1
7685,0401384,81351389,1
7686,0401384,20703771,1
7687,0401384,94396163,1
7688,0401384,25431225,1
7689,0401384,29612243,1
7690,0401384,16765813,1
7691,0401384,98153007,1
7692,0401384,67443820,1
7693,0401384,55484148,1
7694,0401384,34065663,1
7695,0401384,53147725,1
7696,0401384,85926080,1
7697,0401384,93272045,1
7698,0401384,38536910,1
7699,0401384,16136790,1
7700,0501385,90723715,1
7701,0501385,26655696,1
