isbn,title,author,publisher,publish_year,place_published,picture,link
16563113,论 xxxxx 在 xxxxx 中的应用,卢阳文,河北农业大学出版社,2015-02-16,福州,,www.xxxxx.com
39943992,xxx improves yyy,卢阳文,河北人民出版社,2015-11-16,沈阳,,www.xxxxx.com
26740761,xxxxx 刍议,卢阳文,北京航空航天大学出版社,2016-06-20,济南,,www.xxxxx.com
57507852,xxxxx 小议,卢阳文,南京农业大学出版社,2010-02-26,南宁,,www.xxxxx.com
44546318,论 xxxx,卢阳文,北京科技大学出版社,2007-07-05,苏州,,www.xxxxx.com
47889640,xxxxx 刍议,卢阳文,北京大学出版社,1993-04-18,昆明,,www.xxxxx.com
54756773,xxx improves yyy,卢阳文,南京大学出版社,1992-10-13,武汉,,www.xxxxx.com
19107786,xxx improves yyy,卢阳文,河北人民出版社,1991-05-17,郑州,,www.xxxxx.com
36258083,xxxxx 小议,卢阳文,南京农业大学出版社,2022-12-16,昆明,,www.xxxxx.com
94016509,论 xxxxx 在 xxxxx 中的应用,卢阳文,北京航空航天大学出版社,2010-03-03,西安,,www.xxxxx.com
01915244,论 xxxx,卢阳文,河北医科大学出版社人民文学出版社,1997-07-05,长沙,,www.xxxxx.com
20325771,xxxxx 小议,卢阳文,人民教育出版社,1992-09-24,厦门,,www.xxxxx.com
98557978,xxx has facilitated yyy,卢阳文,北京体育大学出版社,1990-04-24,杭州,,www.xxxxx.com
59269229,xxxxx 刍议,卢阳文,北京电子科技学院出版社,2021-03-08,西安,,www.xxxxx.com
81193849,xxxxx 小议,卢阳文,人民美术出版社,2018-12-02,西安,,www.xxxxx.com
97380549,xxxxx 小议,卢阳文,北京科技大学出版社,1995-04-03,重庆,,www.xxxxx.com
53861219,xxxx 对 yyy 有重大影响,贾弘雅,北京科技大学出版社,2019-02-23,太原,,www.xxxxx.com
27027240,xxx improves yyy,贾弘雅,北京大学出版社,2023-12-14,上海,,www.xxxxx.com
30135424,论 xxxx,贾弘雅,清华大学出版社,2005-06-15,兰州,,www.xxxxx.com
32546235,xxxxx 浅析,贾弘雅,南京理工大学出版社,2000-04-12,合肥,,www.xxxxx.com
09412658,xxxxx 小议,贾弘雅,河北工业大学出版社,2010-01-25,厦门,,www.xxxxx.com
12874574,论 xxxxx 在 xxxxx 中的应用,贾弘雅,南京航空航天大学出版社,1996-08-09,福州,,www.xxxxx.com
72209055,论 xxxxx 在 xxxxx 中的应用,贾弘雅,河北农业大学出版社,2002-12-01,重庆,,www.xxxxx.com
57964030,xxxxx 浅析,贾弘雅,河北农业大学出版社,2002-03-13,深圳,,www.xxxxx.com
82275954,xxx has facilitated yyy,贾弘雅,北京语言大学出版社,2020-04-16,武汉,,www.xxxxx.com
12142548,xxx has facilitated yyy,贾弘雅,北京航空航天大学出版社,1995-12-20,成都,,www.xxxxx.com
50356053,xxx 在 zzz 时促进了 yyy,贾弘雅,人民美术出版社,2008-09-02,上海,,www.xxxxx.com
40780302,xxxx 对 yyy 有重大影响,贾弘雅,清华大学出版社,1990-02-05,贵阳,,www.xxxxx.com
76365890,论 xxxx,贾弘雅,河北人民出版社,1998-08-18,沈阳,,www.xxxxx.com
36668195,论 xxxxx 在 xxxxx 中的应用,贾弘雅,南京航空航天大学出版社,2007-08-08,深圳,,www.xxxxx.com
80016512,论 xxxx,贾弘雅,北京外国语大学出版社,2003-10-17,长春,,www.xxxxx.com
01300387,论 xxxxx 在 xxxxx 中的应用,贾弘雅,北京邮电大学出版社,2006-02-25,苏州,,www.xxxxx.com
05630859,xxxx 对 yyy 有重大影响,贾弘雅,北京邮电大学出版社,1993-05-08,长春,,www.xxxxx.com
41133389,xxxxx 浅析,贾弘雅,南京理工大学出版社,2019-01-19,昆明,,www.xxxxx.com
89389548,论 xxxxx 在 xxxxx 中的应用,贾弘雅,河北农业大学出版社,2022-01-04,大连,,www.xxxxx.com
26409920,论 xxxx,贾弘雅,北京师范大学出版社,2006-06-05,太原,,www.xxxxx.com
73464785,xxxx 对 yyy 有重大影响,邵雅逸,苏州大学出版社,2010-05-28,郑州,,www.xxxxx.com
20355563,xxxxx 小议,邵雅逸,北京航空航天大学出版社,2002-05-03,武汉,,www.xxxxx.com
32885578,论 xxxx,邵雅逸,河北人民出版社,2022-07-10,西安,,www.xxxxx.com
17827843,xxx has facilitated yyy,邵雅逸,商务印书馆,1992-12-08,广州,,www.xxxxx.com
94931884,论 xxxxx 在 xxxxx 中的应用,邵雅逸,河北人民出版社,2019-02-01,长沙,,www.xxxxx.com
60778059,论 xxxx,邵雅逸,北京语言大学出版社,1991-01-24,上海,,www.xxxxx.com
07888234,xxx improves yyy,邵雅逸,河北人民出版社,2021-04-02,石家庄,,www.xxxxx.com
48325488,xxxx 对 yyy 有重大影响,邵雅逸,河北人民出版社,2015-07-21,苏州,,www.xxxxx.com
99227791,xxxxx 小议,邵雅逸,人民音乐出版社,1998-08-02,昆明,,www.xxxxx.com
03020973,论 xxxxx 在 xxxxx 中的应用,邵雅逸,河北人民出版社,2007-08-13,重庆,,www.xxxxx.com
85223396,论 xxxx,邵雅逸,商务印书馆,1994-01-28,济南,,www.xxxxx.com
79852080,xxx has facilitated yyy,邵雅逸,河北农业大学出版社,1991-08-05,北京,,www.xxxxx.com
19583935,xxxxx 刍议,邵雅逸,人民教育出版社,2013-12-10,福州,,www.xxxxx.com
20697126,xxxxx 浅析,邵雅逸,北京大学出版社,2019-03-05,福州,,www.xxxxx.com
27207341,xxx improves yyy,邵雅逸,北京大学出版社,2017-02-21,天津,,www.xxxxx.com
50217784,xxxxx 浅析,邵雅逸,北京体育大学出版社,2009-04-01,合肥,,www.xxxxx.com
32013077,xxxxx 刍议,邵雅逸,北京体育大学出版社,2022-07-18,成都,,www.xxxxx.com
83997840,论 xxxx,邵雅逸,清华大学出版社,2006-06-02,沈阳,,www.xxxxx.com
48666533,xxxxx 浅析,邵雅逸,河北科技大学出版社,2017-11-10,大连,,www.xxxxx.com
38120027,论 xxxxx 在 xxxxx 中的应用,邵雅逸,南京大学出版社,2000-10-17,厦门,,www.xxxxx.com
94212008,xxxxx 浅析,彭乐容,北京电子科技学院出版社,1990-02-05,上海,,www.xxxxx.com
57995813,xxxxx 刍议,彭乐容,南京大学出版社,2014-12-25,青岛,,www.xxxxx.com
63986729,论 xxxxx 在 xxxxx 中的应用,彭乐容,北京科技大学出版社,2019-01-03,上海,,www.xxxxx.com
56872761,论 xxxx,彭乐容,清华大学出版社,2004-02-27,郑州,,www.xxxxx.com
51921458,xxxx 对 yyy 有重大影响,彭乐容,人民美术出版社,2012-06-01,深圳,,www.xxxxx.com
71555389,xxx improves yyy,彭乐容,北京大学出版社,1990-01-04,兰州,,www.xxxxx.com
58457205,xxxxx 浅析,彭乐容,北京体育大学出版社,1998-04-08,西宁,,www.xxxxx.com
21790318,xxxxx 浅析,彭乐容,北京体育大学出版社,2021-01-26,上海,,www.xxxxx.com
04170129,xxxxx 刍议,彭乐容,河北师范大学出版社,2001-10-14,郑州,,www.xxxxx.com
14832158,xxxxx 小议,彭乐容,河北人民出版社,2021-04-12,成都,,www.xxxxx.com
27462561,论 xxxxx 在 xxxxx 中的应用,彭乐容,人民美术出版社,2004-11-15,海口,,www.xxxxx.com
48923341,xxx has facilitated yyy,彭乐容,南京农业大学出版社,2020-04-01,天津,,www.xxxxx.com
64037375,论 xxxxx 在 xxxxx 中的应用,彭乐容,河北医科大学出版社人民文学出版社,1993-11-21,长春,,www.xxxxx.com
33496916,xxx 在 zzz 时促进了 yyy,彭乐容,清华大学出版社,2019-03-19,天津,,www.xxxxx.com
99795465,论 xxxxx 在 xxxxx 中的应用,彭乐容,北京外国语大学出版社,2001-05-07,北京,,www.xxxxx.com
52535749,论 xxxxx 在 xxxxx 中的应用,彭乐容,清华大学出版社,2018-07-09,广州,,www.xxxxx.com
67309522,xxxx 对 yyy 有重大影响,彭乐容,人民音乐出版社,2022-12-10,天津,,www.xxxxx.com
66262259,xxx improves yyy,彭乐容,北京体育大学出版社,2010-10-01,太原,,www.xxxxx.com
08274027,xxxxx 浅析,彭乐容,河北师范大学出版社,1993-12-23,合肥,,www.xxxxx.com
65589068,xxxxx 浅析,彭乐容,北京大学出版社,2015-03-15,南京,,www.xxxxx.com
26755148,论 xxxxx 在 xxxxx 中的应用,白鹏翼,北京航空航天大学出版社,1993-01-26,兰州,,www.xxxxx.com
55914415,xxx has facilitated yyy,白鹏翼,北京印刷学院出版社,2005-05-27,天津,,www.xxxxx.com
93356941,xxx 在 zzz 时促进了 yyy,白鹏翼,清华大学出版社,2000-10-12,苏州,,www.xxxxx.com
39905076,xxxx 对 yyy 有重大影响,白鹏翼,北京科技大学出版社,2009-03-11,厦门,,www.xxxxx.com
46031145,xxxxx 刍议,白鹏翼,北京大学出版社,2009-03-07,青岛,,www.xxxxx.com
88551414,xxxxx 刍议,白鹏翼,北京科技大学出版社,2011-08-04,合肥,,www.xxxxx.com
19912951,xxx 在 zzz 时促进了 yyy,白鹏翼,北京科技大学出版社,2001-05-15,苏州,,www.xxxxx.com
55699680,xxx has facilitated yyy,白鹏翼,河北师范大学出版社,1996-09-24,南京,,www.xxxxx.com
06976425,xxxxx 刍议,白鹏翼,北京印刷学院出版社,2011-11-02,济南,,www.xxxxx.com
93035991,xxx improves yyy,白鹏翼,北京语言大学出版社,1998-08-23,合肥,,www.xxxxx.com
80409772,xxxxx 刍议,白鹏翼,河北师范大学出版社,2005-07-12,昆明,,www.xxxxx.com
55023040,xxx improves yyy,白鹏翼,河北工业大学出版社,1990-10-05,上海,,www.xxxxx.com
74223414,xxxxx 小议,白鹏翼,河北医科大学出版社人民文学出版社,2022-10-08,太原,,www.xxxxx.com
84543114,xxxx 对 yyy 有重大影响,白鹏翼,河北农业大学出版社,2017-04-21,上海,,www.xxxxx.com
98690141,xxx has facilitated yyy,白鹏翼,河北师范大学出版社,2019-05-24,成都,,www.xxxxx.com
70396647,xxxxx 刍议,白鹏翼,人民教育出版社,2016-04-24,南京,,www.xxxxx.com
62772805,xxx 在 zzz 时促进了 yyy,白鹏翼,苏州大学出版社,1997-07-22,厦门,,www.xxxxx.com
09373573,xxx 在 zzz 时促进了 yyy,白鹏翼,北京理工大学出版社,1998-02-03,南京,,www.xxxxx.com
32804329,xxx has facilitated yyy,白鹏翼,河北工业大学出版社,2009-05-22,苏州,,www.xxxxx.com
28038157,xxx improves yyy,白鹏翼,清华大学出版社,2009-10-18,石家庄,,www.xxxxx.com
31034565,xxxxx 浅析,任阳煦,人民邮电出版社,2001-12-02,武汉,,www.xxxxx.com
67078333,xxx has facilitated yyy,任阳煦,南京农业大学出版社,2013-12-11,天津,,www.xxxxx.com
89221006,xxxxx 浅析,任阳煦,苏州大学出版社,2007-08-17,杭州,,www.xxxxx.com
52243655,xxx improves yyy,任阳煦,北京师范大学出版社,2003-07-04,兰州,,www.xxxxx.com
52241620,论 xxxx,任阳煦,河北师范大学出版社,1993-04-25,沈阳,,www.xxxxx.com
66383812,xxxx 对 yyy 有重大影响,任阳煦,河北人民出版社,2011-05-28,石家庄,,www.xxxxx.com
56582032,xxxxx 浅析,任阳煦,南京理工大学出版社,2001-02-18,昆明,,www.xxxxx.com
81939916,论 xxxxx 在 xxxxx 中的应用,任阳煦,人民教育出版社,2000-02-06,兰州,,www.xxxxx.com
61154009,论 xxxx,任阳煦,人民音乐出版社,2008-11-16,北京,,www.xxxxx.com
62430895,xxxxx 小议,任阳煦,北京电子科技学院出版社,2013-05-27,长春,,www.xxxxx.com
41789719,xxxxx 刍议,任阳煦,北京外国语大学出版社,2003-11-14,兰州,,www.xxxxx.com
06431632,xxxxx 小议,任阳煦,北京师范大学出版社,1997-02-18,西安,,www.xxxxx.com
70660164,xxxxx 小议,任阳煦,北京科技大学出版社,1990-10-19,南京,,www.xxxxx.com
89883077,xxxxx 小议,任阳煦,北京航空航天大学出版社,2008-06-14,重庆,,www.xxxxx.com
99981795,xxxx 对 yyy 有重大影响,任阳煦,人民邮电出版社,2013-07-27,重庆,,www.xxxxx.com
06801104,xxxxx 刍议,任阳煦,南京航空航天大学出版社,2001-01-17,武汉,,www.xxxxx.com
01640338,xxxxx 浅析,任阳煦,北京大学出版社,2005-02-09,哈尔滨,,www.xxxxx.com
95979637,xxx improves yyy,任阳煦,商务印书馆,2007-11-03,海口,,www.xxxxx.com
33016375,xxxxx 小议,任阳煦,北京体育大学出版社,2020-01-28,昆明,,www.xxxxx.com
76312524,xxxxx 小议,任阳煦,北京航空航天大学出版社,2005-11-13,杭州,,www.xxxxx.com
89747039,xxxxx 刍议,田宾鸿,人民美术出版社,2017-09-05,西安,,www.xxxxx.com
20260008,xxx has facilitated yyy,田宾鸿,清华大学出版社,2020-10-25,海口,,www.xxxxx.com
03523690,xxxx 对 yyy 有重大影响,田宾鸿,河北人民出版社,2010-03-23,西安,,www.xxxxx.com
08712570,论 xxxx,田宾鸿,北京大学出版社,2010-02-23,青岛,,www.xxxxx.com
72757126,xxxxx 刍议,田宾鸿,北京师范大学出版社,1991-02-23,南昌,,www.xxxxx.com
44310935,xxxxx 浅析,田宾鸿,北京理工大学出版社,2003-04-01,贵阳,,www.xxxxx.com
24246119,论 xxxx,田宾鸿,北京外国语大学出版社,2015-01-12,成都,,www.xxxxx.com
48482076,xxx has facilitated yyy,田宾鸿,清华大学出版社,1997-07-28,太原,,www.xxxxx.com
86679539,论 xxxxx 在 xxxxx 中的应用,田宾鸿,北京外国语大学出版社,2005-08-28,成都,,www.xxxxx.com
97673488,xxx has facilitated yyy,田宾鸿,人民音乐出版社,2008-04-03,海口,,www.xxxxx.com
40484463,xxx has facilitated yyy,田宾鸿,北京语言大学出版社,1996-08-13,天津,,www.xxxxx.com
28990528,xxxxx 浅析,田宾鸿,商务印书馆,2021-05-02,海口,,www.xxxxx.com
91433188,xxxx 对 yyy 有重大影响,田宾鸿,北京大学出版社,2008-09-22,武汉,,www.xxxxx.com
71879919,论 xxxxx 在 xxxxx 中的应用,田宾鸿,河北工业大学出版社,2007-08-15,杭州,,www.xxxxx.com
84892256,xxxx 对 yyy 有重大影响,田宾鸿,北京邮电大学出版社,2009-03-25,广州,,www.xxxxx.com
69398649,xxxx 对 yyy 有重大影响,田宾鸿,人民邮电出版社,2020-02-26,南京,,www.xxxxx.com
07056135,xxxxx 刍议,田宾鸿,北京印刷学院出版社,2006-08-21,上海,,www.xxxxx.com
99793547,xxx has facilitated yyy,田宾鸿,人民美术出版社,1994-03-11,石家庄,,www.xxxxx.com
52993006,xxx 在 zzz 时促进了 yyy,田宾鸿,河北师范大学出版社,1996-08-01,西安,,www.xxxxx.com
56384432,xxxxx 小议,田宾鸿,河北人民出版社,2006-01-02,天津,,www.xxxxx.com
67949392,xxx 在 zzz 时促进了 yyy,张正豪,北京大学出版社,1996-03-01,福州,,www.xxxxx.com
48185712,xxxxx 浅析,张正豪,河北医科大学出版社人民文学出版社,2008-06-24,沈阳,,www.xxxxx.com
50673942,xxxxx 刍议,张正豪,北京体育大学出版社,2010-09-09,大连,,www.xxxxx.com
74657841,xxx 在 zzz 时促进了 yyy,张正豪,人民邮电出版社,2006-09-02,重庆,,www.xxxxx.com
34769532,xxx improves yyy,张正豪,商务印书馆,2002-06-12,杭州,,www.xxxxx.com
79234100,xxxxx 浅析,张正豪,河北医科大学出版社人民文学出版社,2008-03-11,苏州,,www.xxxxx.com
23370355,xxxxx 浅析,张正豪,北京科技大学出版社,1992-09-18,苏州,,www.xxxxx.com
58262379,xxxx 对 yyy 有重大影响,张正豪,南京农业大学出版社,2020-01-04,南昌,,www.xxxxx.com
25810379,论 xxxx,张正豪,北京航空航天大学出版社,2022-05-05,杭州,,www.xxxxx.com
16093641,xxxxx 浅析,张正豪,河北人民出版社,1990-06-28,沈阳,,www.xxxxx.com
31652278,xxxx 对 yyy 有重大影响,张正豪,北京理工大学出版社,2018-08-12,西宁,,www.xxxxx.com
43160014,xxx 在 zzz 时促进了 yyy,张正豪,北京理工大学出版社,2003-07-23,杭州,,www.xxxxx.com
20731219,xxxxx 浅析,张正豪,北京大学出版社,2012-04-22,长沙,,www.xxxxx.com
55764085,xxxxx 小议,张正豪,北京师范大学出版社,2007-02-20,合肥,,www.xxxxx.com
86593629,xxx improves yyy,张正豪,南京理工大学出版社,2008-11-20,南宁,,www.xxxxx.com
05247481,xxx has facilitated yyy,张正豪,清华大学出版社,2016-02-01,贵阳,,www.xxxxx.com
87239032,xxxx 对 yyy 有重大影响,张正豪,人民音乐出版社,2010-02-11,贵阳,,www.xxxxx.com
73751822,xxxx 对 yyy 有重大影响,张正豪,清华大学出版社,2010-07-21,太原,,www.xxxxx.com
43511131,论 xxxx,张正豪,南京大学出版社,2004-04-19,昆明,,www.xxxxx.com
32876847,论 xxxxx 在 xxxxx 中的应用,张正豪,南京航空航天大学出版社,1992-07-12,石家庄,,www.xxxxx.com
12229204,xxx 在 zzz 时促进了 yyy,周志专,北京印刷学院出版社,1997-02-27,北京,,www.xxxxx.com
74308103,论 xxxx,周志专,南京理工大学出版社,1994-11-14,南昌,,www.xxxxx.com
32389165,xxxxx 刍议,周志专,北京师范大学出版社,2015-04-17,西安,,www.xxxxx.com
88367496,论 xxxx,周志专,苏州大学出版社,1998-08-01,兰州,,www.xxxxx.com
68778094,xxxxx 浅析,周志专,河北人民出版社,2004-07-22,福州,,www.xxxxx.com
00711075,xxx 在 zzz 时促进了 yyy,周志专,河北人民出版社,1997-01-17,昆明,,www.xxxxx.com
81743748,论 xxxx,周志专,河北科技大学出版社,1990-01-10,福州,,www.xxxxx.com
60110793,xxxx 对 yyy 有重大影响,周志专,北京科技大学出版社,1997-11-05,济南,,www.xxxxx.com
33528288,论 xxxx,周志专,河北师范大学出版社,1991-09-10,南昌,,www.xxxxx.com
34867006,xxx improves yyy,周志专,南京大学出版社,2014-12-12,济南,,www.xxxxx.com
90665705,论 xxxx,周志专,北京理工大学出版社,2003-12-21,福州,,www.xxxxx.com
98236207,xxxxx 浅析,周志专,河北科技大学出版社,2000-07-15,合肥,,www.xxxxx.com
13700826,xxxx 对 yyy 有重大影响,周志专,河北师范大学出版社,1990-03-09,苏州,,www.xxxxx.com
54551232,xxxxx 刍议,周志专,北京语言大学出版社,2007-07-05,西宁,,www.xxxxx.com
95949823,xxxxx 刍议,周志专,南京理工大学出版社,1992-10-23,西宁,,www.xxxxx.com
24406475,xxx has facilitated yyy,周志专,河北医科大学出版社人民文学出版社,1997-06-20,兰州,,www.xxxxx.com
35707340,xxx has facilitated yyy,周志专,河北科技大学出版社,2010-05-11,太原,,www.xxxxx.com
34095869,论 xxxxx 在 xxxxx 中的应用,周志专,北京大学出版社,2012-09-19,沈阳,,www.xxxxx.com
84245951,xxx improves yyy,周志专,苏州大学出版社,1993-10-23,长沙,,www.xxxxx.com
59768414,论 xxxx,周志专,北京科技大学出版社,2000-11-19,厦门,,www.xxxxx.com
29908052,论 xxxx,武和通,北京理工大学出版社,2004-08-14,杭州,,www.xxxxx.com
56917920,论 xxxx,武和通,北京大学出版社,1999-02-14,苏州,,www.xxxxx.com
80983291,xxxxx 浅析,武和通,南京理工大学出版社,2003-02-16,济南,,www.xxxxx.com
84361062,xxxxx 浅析,武和通,人民音乐出版社,2005-06-20,西安,,www.xxxxx.com
52754472,论 xxxx,武和通,北京体育大学出版社,2013-04-23,大连,,www.xxxxx.com
76056132,xxx has facilitated yyy,武和通,北京大学出版社,2012-08-14,济南,,www.xxxxx.com
06758788,论 xxxx,武和通,商务印书馆,2023-11-28,南宁,,www.xxxxx.com
21516035,xxxxx 浅析,武和通,河北人民出版社,1991-01-27,西安,,www.xxxxx.com
35024475,xxx 在 zzz 时促进了 yyy,武和通,人民音乐出版社,2006-10-13,上海,,www.xxxxx.com
78922462,xxx 在 zzz 时促进了 yyy,武和通,河北工业大学出版社,2008-09-23,南宁,,www.xxxxx.com
43782052,论 xxxx,武和通,南京大学出版社,2008-07-09,贵阳,,www.xxxxx.com
99717467,xxx 在 zzz 时促进了 yyy,武和通,北京邮电大学出版社,1999-07-14,昆明,,www.xxxxx.com
62393141,xxxxx 小议,武和通,清华大学出版社,2001-12-17,广州,,www.xxxxx.com
09292206,xxxxx 浅析,武和通,人民邮电出版社,2007-10-27,南京,,www.xxxxx.com
16841998,xxx has facilitated yyy,武和通,北京语言大学出版社,2016-09-19,成都,,www.xxxxx.com
